mid,value,ts
167487,880000,2013-12-10D20:59:59.000000000
167487,790000,2013-12-10D21:59:59.000000000
167487,420000,2013-12-10D22:59:59.000000000
167487,140000,2013-12-10D23:59:59.000000000
166928,340000,2013-12-10D00:59:59.000000000
166928,290000,2013-12-10D01:59:59.000000000
166928,290000,2013-12-10D02:59:59.000000000
166928,340000,2013-12-10D03:59:59.000000000
166928,220000,2013-12-10D04:59:59.000000000
166928,330000,2013-12-10D05:59:59.000000000
166928,330000,2013-12-10D06:59:59.000000000
166928,280000,2013-12-10D07:59:59.000000000
166928,430000,2013-12-10D08:59:59.000000000
166928,250000,2013-12-10D09:59:59.000000000
166928,230000,2013-12-10D10:59:59.000000000
166928,350000,2013-12-10D11:59:59.000000000
166928,200000,2013-12-10D12:59:59.000000000
166928,300000,2013-12-10D13:59:59.000000000
166928,310000,2013-12-10D14:59:59.000000000
166928,380000,2013-12-10D15:59:59.000000000
166928,2830000,2013-12-10D16:59:59.000000000
166928,790000,2013-12-10D17:59:59.000000000
166928,930000,2013-12-10D18:59:59.000000000
166928,1250000,2013-12-10D19:59:59.000000000
166928,670000,2013-12-10D20:59:59.000000000
166928,490000,2013-12-10D21:59:59.000000000
166928,420000,2013-12-10D22:59:59.000000000
166928,240000,2013-12-10D23:59:59.000000000
153094,1940000,2013-12-10D00:59:59.000000000
153094,1930000,2013-12-10D01:59:59.000000000
153094,1970000,2013-12-10D02:59:59.000000000
153094,2130000,2013-12-10D03:59:59.000000000
153094,2100000,2013-12-10D04:59:59.000000000
153094,2190000,2013-12-10D05:59:59.000000000
153094,2930000,2013-12-10D06:59:59.000000000
153094,3670000,2013-12-10D07:59:59.000000000
153094,3650000,2013-12-10D08:59:59.000000000
153094,3960000,2013-12-10D09:59:59.000000000
153094,3980000,2013-12-10D10:59:59.000000000
153094,3300000,2013-12-10D11:59:59.000000000
153094,2640000,2013-12-10D12:59:59.000000000
153094,2900000,2013-12-10D13:59:59.000000000
153094,3570000,2013-12-10D14:59:59.000000000
153094,2800000,2013-12-10D15:59:59.000000000
153094,3960000,2013-12-10D16:59:59.000000000
153094,6000000,2013-12-10D17:59:59.000000000
153094,4550000,2013-12-10D18:59:59.000000000
153094,4890000,2013-12-10D19:59:59.000000000
153094,5270000,2013-12-10D20:59:59.000000000
153094,4780000,2013-12-10D21:59:59.000000000
153094,4490000,2013-12-10D22:59:59.000000000
153094,3940000,2013-12-10D23:59:59.000000000
196892,1340000,2013-12-09D23:59:59.000000000
196892,890000,2013-12-10D00:59:59.000000000
196892,700000,2013-12-10D01:59:59.000000000
196892,660000,2013-12-10D02:59:59.000000000
196892,620000,2013-12-10D03:59:59.000000000
196892,620000,2013-12-10D04:59:59.000000000
196892,720000,2013-12-10D05:59:59.000000000
196892,660000,2013-12-10D06:59:59.000000000
196892,930000,2013-12-10D07:59:59.000000000
196892,1100000,2013-12-10D08:59:59.000000000
196892,740000,2013-12-10D09:59:59.000000000
196892,620000,2013-12-10D10:59:59.000000000
196892,600000,2013-12-10D11:59:59.000000000
196892,970000,2013-12-10D12:59:59.000000000
196892,550000,2013-12-10D13:59:59.000000000
196892,560000,2013-12-10D14:59:59.000000000
196892,410000,2013-12-10D15:59:59.000000000
196892,570000,2013-12-10D16:59:59.000000000
196892,460000,2013-12-10D17:59:59.000000000
196892,460000,2013-12-10D18:59:59.000000000
196892,380000,2013-12-10D19:59:59.000000000
196892,400000,2013-12-10D20:59:59.000000000
196892,580000,2013-12-10D21:59:59.000000000
196892,1660000,2013-12-10D22:59:59.000000000
196892,1460000,2013-12-10D23:59:59.000000000
167672,210000,2013-12-09D00:59:59.000000000
167672,220000,2013-12-09D01:59:59.000000000
167672,240000,2013-12-09D02:59:59.000000000
167672,220000,2013-12-09D03:59:59.000000000
167672,230000,2013-12-09D04:59:59.000000000
167672,430000,2013-12-09D05:59:59.000000000
167672,390000,2013-12-09D06:59:59.000000000
167672,120000,2013-12-09D07:59:59.000000000
167672,200000,2013-12-09D08:59:59.000000000
167672,240000,2013-12-09D09:59:59.000000000
167672,210000,2013-12-09D10:59:59.000000000
167672,230000,2013-12-09D11:59:59.000000000
167672,260000,2013-12-09D12:59:59.000000000
167672,240000,2013-12-09D13:59:59.000000000
167672,240000,2013-12-09D14:59:59.000000000
167672,250000,2013-12-09D15:59:59.000000000
167672,330000,2013-12-09D16:59:59.000000000
167672,280000,2013-12-09D17:59:59.000000000
167672,300000,2013-12-09D18:59:59.000000000
167672,360000,2013-12-09D19:59:59.000000000
167672,320000,2013-12-09D20:59:59.000000000
167672,360000,2013-12-09D21:59:59.000000000
167672,360000,2013-12-09D22:59:59.000000000
167672,180000,2013-12-09D23:59:59.000000000
167487,120000,2013-12-09D00:59:59.000000000
167487,120000,2013-12-09D01:59:59.000000000
167487,130000,2013-12-09D02:59:59.000000000
167487,140000,2013-12-09D03:59:59.000000000
167487,120000,2013-12-09D04:59:59.000000000
167487,350000,2013-12-09D05:59:59.000000000
167487,740000,2013-12-09D06:59:59.000000000
167487,460000,2013-12-09D07:59:59.000000000
167487,300000,2013-12-09D08:59:59.000000000
167487,360000,2013-12-09D09:59:59.000000000
167487,300000,2013-12-09D10:59:59.000000000
167487,310000,2013-12-09D11:59:59.000000000
167487,310000,2013-12-09D12:59:59.000000000
167487,320000,2013-12-09D13:59:59.000000000
167487,290000,2013-12-09D14:59:59.000000000
167487,460000,2013-12-09D15:59:59.000000000
167487,800000,2013-12-09D16:59:59.000000000
167487,850000,2013-12-09D17:59:59.000000000
167487,740000,2013-12-09D18:59:59.000000000
167487,690000,2013-12-09D19:59:59.000000000
167487,450000,2013-12-09D20:59:59.000000000
167487,600000,2013-12-09D21:59:59.000000000
167487,350000,2013-12-09D22:59:59.000000000
167487,140000,2013-12-09D23:59:59.000000000
166928,310000,2013-12-09D00:59:59.000000000
166928,260000,2013-12-09D01:59:59.000000000
166928,240000,2013-12-09D02:59:59.000000000
166928,240000,2013-12-09D03:59:59.000000000
166928,230000,2013-12-09D04:59:59.000000000
166928,270000,2013-12-09D05:59:59.000000000
166928,210000,2013-12-09D06:59:59.000000000
166928,820000,2013-12-09D07:59:59.000000000
166928,1230000,2013-12-09D08:59:59.000000000
166928,360000,2013-12-09D09:59:59.000000000
166928,420000,2013-12-09D10:59:59.000000000
166928,400000,2013-12-09D11:59:59.000000000
166928,320000,2013-12-09D12:59:59.000000000
166928,610000,2013-12-09D13:59:59.000000000
166928,380000,2013-12-09D14:59:59.000000000
166928,470000,2013-12-09D15:59:59.000000000
166928,840000,2013-12-09D16:59:59.000000000
166928,460000,2013-12-09D17:59:59.000000000
166928,780000,2013-12-09D18:59:59.000000000
166928,860000,2013-12-09D19:59:59.000000000
166928,800000,2013-12-09D20:59:59.000000000
166928,890000,2013-12-09D21:59:59.000000000
166928,360000,2013-12-09D22:59:59.000000000
166928,170000,2013-12-09D23:59:59.000000000
153094,3630000,2013-12-09D00:59:59.000000000
153094,3530000,2013-12-09D01:59:59.000000000
153094,3490000,2013-12-09D02:59:59.000000000
153094,3540000,2013-12-09D03:59:59.000000000
153094,3500000,2013-12-09D04:59:59.000000000
153094,3820000,2013-12-09D05:59:59.000000000
153094,4620000,2013-12-09D06:59:59.000000000
153094,5060000,2013-12-09D07:59:59.000000000
153094,3640000,2013-12-09D08:59:59.000000000
153094,3050000,2013-12-09D09:59:59.000000000
153094,3010000,2013-12-09D10:59:59.000000000
153094,2870000,2013-12-09D11:59:59.000000000
153094,3370000,2013-12-09D12:59:59.000000000
153094,3300000,2013-12-09D13:59:59.000000000
153094,3130000,2013-12-09D14:59:59.000000000
153094,3210000,2013-12-09D15:59:59.000000000
153094,3390000,2013-12-09D16:59:59.000000000
153094,5960000,2013-12-09D17:59:59.000000000
153094,3350000,2013-12-09D18:59:59.000000000
153094,3190000,2013-12-09D19:59:59.000000000
153094,3300000,2013-12-09D20:59:59.000000000
153094,3020000,2013-12-09D21:59:59.000000000
153094,2620000,2013-12-09D22:59:59.000000000
153094,1970000,2013-12-09D23:59:59.000000000
196892,1120000,2013-12-09D00:59:59.000000000
196892,3550000,2013-12-09D01:59:59.000000000
196892,900000,2013-12-09D02:59:59.000000000
196892,770000,2013-12-09D03:59:59.000000000
196892,270000,2013-12-09D04:59:59.000000000
196892,540000,2013-12-09D05:59:59.000000000
196892,270000,2013-12-09D06:59:59.000000000
196892,780000,2013-12-09D07:59:59.000000000
196892,320000,2013-12-09D08:59:59.000000000
196892,390000,2013-12-09D09:59:59.000000000
196892,420000,2013-12-09D10:59:59.000000000
196892,560000,2013-12-09D11:59:59.000000000
196892,340000,2013-12-09D12:59:59.000000000
196892,520000,2013-12-09D13:59:59.000000000
196892,380000,2013-12-09D14:59:59.000000000
196892,510000,2013-12-09D15:59:59.000000000
196892,680000,2013-12-09D16:59:59.000000000
196892,850000,2013-12-09D17:59:59.000000000
196892,1890000,2013-12-09D18:59:59.000000000
196892,1380000,2013-12-09D19:59:59.000000000
196892,1610000,2013-12-09D20:59:59.000000000
196892,1300000,2013-12-09D21:59:59.000000000
196892,1690000,2013-12-09D22:59:59.000000000
167672,290000,2013-12-13D00:59:59.000000000
167672,240000,2013-12-13D01:59:59.000000000
167672,300000,2013-12-13D02:59:59.000000000
167672,290000,2013-12-13D03:59:59.000000000
167672,300000,2013-12-13D04:59:59.000000000
167672,480000,2013-12-13D05:59:59.000000000
167672,430000,2013-12-13D06:59:59.000000000
167672,180000,2013-12-13D07:59:59.000000000
167672,240000,2013-12-13D08:59:59.000000000
167672,260000,2013-12-13D09:59:59.000000000
167672,250000,2013-12-13D10:59:59.000000000
167672,260000,2013-12-13D11:59:59.000000000
167672,240000,2013-12-13D12:59:59.000000000
167672,260000,2013-12-13D13:59:59.000000000
167672,270000,2013-12-13D14:59:59.000000000
167672,250000,2013-12-13D15:59:59.000000000
167672,340000,2013-12-13D16:59:59.000000000
167672,290000,2013-12-13D17:59:59.000000000
167672,410000,2013-12-13D18:59:59.000000000
167672,410000,2013-12-13D19:59:59.000000000
167672,360000,2013-12-13D20:59:59.000000000
167672,370000,2013-12-13D21:59:59.000000000
167672,270000,2013-12-13D22:59:59.000000000
167672,260000,2013-12-13D23:59:59.000000000
167487,150000,2013-12-13D00:59:59.000000000
167487,130000,2013-12-13D01:59:59.000000000
167487,130000,2013-12-13D02:59:59.000000000
167487,200000,2013-12-13D03:59:59.000000000
167487,400000,2013-12-13D04:59:59.000000000
167487,360000,2013-12-13D05:59:59.000000000
167487,630000,2013-12-13D06:59:59.000000000
167487,420000,2013-12-13D07:59:59.000000000
167487,290000,2013-12-13D08:59:59.000000000
167487,310000,2013-12-13D09:59:59.000000000
167487,290000,2013-12-13D10:59:59.000000000
167487,280000,2013-12-13D11:59:59.000000000
167487,260000,2013-12-13D12:59:59.000000000
167487,320000,2013-12-13D13:59:59.000000000
167487,310000,2013-12-13D14:59:59.000000000
167487,500000,2013-12-13D15:59:59.000000000
167487,650000,2013-12-13D16:59:59.000000000
167487,870000,2013-12-13D17:59:59.000000000
167487,880000,2013-12-13D18:59:59.000000000
167487,650000,2013-12-13D19:59:59.000000000
167487,650000,2013-12-13D20:59:59.000000000
167487,510000,2013-12-13D21:59:59.000000000
167487,280000,2013-12-13D22:59:59.000000000
167487,300000,2013-12-13D23:59:59.000000000
166928,430000,2013-12-13D00:59:59.000000000
166928,250000,2013-12-13D01:59:59.000000000
166928,290000,2013-12-13D02:59:59.000000000
166928,280000,2013-12-13D03:59:59.000000000
166928,270000,2013-12-13D04:59:59.000000000
166928,240000,2013-12-13D05:59:59.000000000
166928,340000,2013-12-13D06:59:59.000000000
166928,210000,2013-12-13D07:59:59.000000000
166928,550000,2013-12-13D08:59:59.000000000
166928,260000,2013-12-13D09:59:59.000000000
166928,250000,2013-12-13D10:59:59.000000000
166928,310000,2013-12-13D11:59:59.000000000
166928,200000,2013-12-13D12:59:59.000000000
166928,380000,2013-12-13D13:59:59.000000000
166928,350000,2013-12-13D14:59:59.000000000
166928,320000,2013-12-13D15:59:59.000000000
166928,660000,2013-12-13D16:59:59.000000000
166928,460000,2013-12-13D17:59:59.000000000
166928,730000,2013-12-13D18:59:59.000000000
166928,820000,2013-12-13D19:59:59.000000000
166928,790000,2013-12-13D20:59:59.000000000
166928,820000,2013-12-13D21:59:59.000000000
166928,660000,2013-12-13D22:59:59.000000000
166928,390000,2013-12-13D23:59:59.000000000
167672,220000,2013-12-12D00:59:59.000000000
167672,280000,2013-12-12D01:59:59.000000000
167672,270000,2013-12-12D02:59:59.000000000
167672,290000,2013-12-12D03:59:59.000000000
167672,340000,2013-12-12D04:59:59.000000000
167672,480000,2013-12-12D05:59:59.000000000
167672,420000,2013-12-12D06:59:59.000000000
167672,230000,2013-12-12D07:59:59.000000000
167672,320000,2013-12-12D08:59:59.000000000
167672,350000,2013-12-12D09:59:59.000000000
167672,340000,2013-12-12D10:59:59.000000000
167672,360000,2013-12-12D11:59:59.000000000
167672,290000,2013-12-12D12:59:59.000000000
167672,300000,2013-12-12D13:59:59.000000000
167672,280000,2013-12-12D14:59:59.000000000
167672,280000,2013-12-12D15:59:59.000000000
167672,350000,2013-12-12D16:59:59.000000000
167672,350000,2013-12-12D17:59:59.000000000
167672,560000,2013-12-12D18:59:59.000000000
167672,720000,2013-12-12D19:59:59.000000000
167672,350000,2013-12-12D20:59:59.000000000
167672,360000,2013-12-12D21:59:59.000000000
167672,340000,2013-12-12D22:59:59.000000000
167672,180000,2013-12-12D23:59:59.000000000
166928,380000,2013-12-12D00:59:59.000000000
166928,270000,2013-12-12D01:59:59.000000000
166928,280000,2013-12-12D02:59:59.000000000
166928,300000,2013-12-12D03:59:59.000000000
166928,250000,2013-12-12D04:59:59.000000000
166928,320000,2013-12-12D05:59:59.000000000
166928,260000,2013-12-12D06:59:59.000000000
166928,320000,2013-12-12D07:59:59.000000000
166928,410000,2013-12-12D08:59:59.000000000
166928,230000,2013-12-12D09:59:59.000000000
166928,250000,2013-12-12D10:59:59.000000000
166928,290000,2013-12-12D11:59:59.000000000
166928,240000,2013-12-12D12:59:59.000000000
166928,360000,2013-12-12D13:59:59.000000000
166928,320000,2013-12-12D14:59:59.000000000
166928,590000,2013-12-12D15:59:59.000000000
166928,720000,2013-12-12D16:59:59.000000000
166928,1230000,2013-12-12D17:59:59.000000000
166928,1030000,2013-12-12D18:59:59.000000000
166928,1020000,2013-12-12D19:59:59.000000000
166928,860000,2013-12-12D20:59:59.000000000
166928,920000,2013-12-12D21:59:59.000000000
166928,460000,2013-12-12D22:59:59.000000000
166928,270000,2013-12-12D23:59:59.000000000
167487,200000,2013-12-12D00:59:59.000000000
167487,230000,2013-12-12D01:59:59.000000000
167487,320000,2013-12-12D02:59:59.000000000
167487,490000,2013-12-12D03:59:59.000000000
167487,480000,2013-12-12D04:59:59.000000000
167487,450000,2013-12-12D05:59:59.000000000
167487,810000,2013-12-12D06:59:59.000000000
167487,550000,2013-12-12D07:59:59.000000000
167487,610000,2013-12-12D08:59:59.000000000
167487,450000,2013-12-12D09:59:59.000000000
167487,380000,2013-12-12D10:59:59.000000000
167487,330000,2013-12-12D11:59:59.000000000
167487,330000,2013-12-12D12:59:59.000000000
167487,280000,2013-12-12D13:59:59.000000000
167487,280000,2013-12-12D14:59:59.000000000
167487,470000,2013-12-12D15:59:59.000000000
167487,700000,2013-12-12D16:59:59.000000000
167487,350000,2013-12-12D17:59:59.000000000
167487,500000,2013-12-12D18:59:59.000000000
167487,400000,2013-12-12D19:59:59.000000000
167487,410000,2013-12-12D20:59:59.000000000
167487,880000,2013-12-12D21:59:59.000000000
167487,820000,2013-12-12D22:59:59.000000000
167487,140000,2013-12-12D23:59:59.000000000
153094,6920000,2013-12-13D00:59:59.000000000
153094,6310000,2013-12-13D01:59:59.000000000
153094,6260000,2013-12-13D02:59:59.000000000
153094,6170000,2013-12-13D03:59:59.000000000
153094,6290000,2013-12-13D04:59:59.000000000
153094,6230000,2013-12-13D05:59:59.000000000
153094,6250000,2013-12-13D06:59:59.000000000
153094,8310000,2013-12-13D07:59:59.000000000
153094,7470000,2013-12-13D08:59:59.000000000
153094,5980000,2013-12-13D09:59:59.000000000
153094,4940000,2013-12-13D10:59:59.000000000
153094,5100000,2013-12-13D11:59:59.000000000
153094,6780000,2013-12-13D12:59:59.000000000
153094,6520000,2013-12-13D13:59:59.000000000
153094,7380000,2013-12-13D14:59:59.000000000
153094,7950000,2013-12-13D15:59:59.000000000
153094,7280000,2013-12-13D16:59:59.000000000
153094,7630000,2013-12-13D17:59:59.000000000
153094,7540000,2013-12-13D18:59:59.000000000
153094,8130000,2013-12-13D19:59:59.000000000
153094,8190000,2013-12-13D20:59:59.000000000
153094,7990000,2013-12-13D21:59:59.000000000
153094,7470000,2013-12-13D22:59:59.000000000
153094,7190000,2013-12-13D23:59:59.000000000
196892,480000,2013-12-13D00:59:59.000000000
196892,470000,2013-12-13D01:59:59.000000000
196892,450000,2013-12-13D02:59:59.000000000
196892,430000,2013-12-13D03:59:59.000000000
196892,440000,2013-12-13D04:59:59.000000000
196892,590000,2013-12-13D05:59:59.000000000
196892,430000,2013-12-13D06:59:59.000000000
196892,530000,2013-12-13D07:59:59.000000000
196892,340000,2013-12-13D08:59:59.000000000
196892,490000,2013-12-13D09:59:59.000000000
196892,350000,2013-12-13D10:59:59.000000000
196892,390000,2013-12-13D11:59:59.000000000
196892,380000,2013-12-13D12:59:59.000000000
196892,400000,2013-12-13D13:59:59.000000000
196892,450000,2013-12-13D14:59:59.000000000
196892,380000,2013-12-13D15:59:59.000000000
196892,970000,2013-12-13D16:59:59.000000000
196892,1030000,2013-12-13D17:59:59.000000000
196892,1770000,2013-12-13D18:59:59.000000000
196892,1520000,2013-12-13D19:59:59.000000000
196892,1180000,2013-12-13D20:59:59.000000000
196892,1070000,2013-12-13D21:59:59.000000000
196892,1050000,2013-12-13D22:59:59.000000000
196892,1390000,2013-12-13D23:59:59.000000000
196892,1030000,2013-12-12D00:59:59.000000000
196892,640000,2013-12-12D01:59:59.000000000
196892,620000,2013-12-12D02:59:59.000000000
196892,700000,2013-12-12D03:59:59.000000000
196892,620000,2013-12-12D04:59:59.000000000
196892,660000,2013-12-12D05:59:59.000000000
196892,410000,2013-12-12D06:59:59.000000000
196892,650000,2013-12-12D07:59:59.000000000
196892,540000,2013-12-12D08:59:59.000000000
196892,1250000,2013-12-12D09:59:59.000000000
196892,520000,2013-12-12D10:59:59.000000000
196892,280000,2013-12-12D11:59:59.000000000
196892,500000,2013-12-12D12:59:59.000000000
196892,260000,2013-12-12D13:59:59.000000000
196892,570000,2013-12-12D14:59:59.000000000
196892,400000,2013-12-12D15:59:59.000000000
196892,1700000,2013-12-12D16:59:59.000000000
196892,1010000,2013-12-12D17:59:59.000000000
196892,1030000,2013-12-12D18:59:59.000000000
196892,1130000,2013-12-12D19:59:59.000000000
196892,1140000,2013-12-12D20:59:59.000000000
196892,800000,2013-12-12D21:59:59.000000000
196892,1030000,2013-12-12D22:59:59.000000000
196892,550000,2013-12-12D23:59:59.000000000
153094,6910000,2013-12-12D00:59:59.000000000
153094,7100000,2013-12-12D01:59:59.000000000
153094,6960000,2013-12-12D02:59:59.000000000
153094,7840000,2013-12-12D03:59:59.000000000
153094,7810000,2013-12-12D04:59:59.000000000
